date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166149,-9.248751809319714,-1.2533010718668696,46303877432
2025-03-24,-5.945484405032193,-10.265198502397919,-1.6141216183254063,46303877432
2025-03-25,-6.514488360898238,-10.769808871222947,-2.1410640641677463,46303877432
2025-03-26,-7.083492316764289,-11.207663646033234,-2.9943500933328195,46303877432
2025-03-27,-7.6524962726303265,-11.899432572353518,-3.5334184034255256,46303877432
2025-03-28,-8.221500228496378,-12.144092655498845,-3.948819761528697,46303877432
2025-03-29,-8.79050418436243,-12.865456393802948,-4.3848143985444565,46303877432
2025-03-30,-9.359508140228467,-13.300831769219323,-4.97491517761816,46303877432
2025-03-31,-9.928512096094519,-14.021590790259303,-5.770809724354847,46303877432
2024-12-31,3.9986594018922714,1.0551786231616478,6.645932875376796,46303948414
2025-01-01,4.018659914392803,1.1904198269290156,7.060987189982264,46303948414
2025-01-02,4.038660426893334,1.0188794005300956,7.089069606514664,46303948414
2025-01-03,4.0586609393938655,1.4398368500528036,6.854027846389483,46303948414
2025-01-04,4.078661451894398,1.2215553449114327,7.124530841131973,46303948414
2025-01-05,4.098661964394928,1.0078462110579292,7.233768392837995,46303948414
2025-01-06,4.1186624768954605,1.1305488464319386,7.082565835118979,46303948414
2025-01-07,4.138662989395992,1.1428190191105496,7.017160742344167,46303948414
2025-01-08,4.158663501896523,1.2128624923626574,7.098478503379955,46303948414
2025-01-09,4.178664014397055,1.2864036227500169,7.123023465862459,46303948414
2025-01-10,4.198664526897586,1.134935727745619,7.045212957832073,46303948414
2025-01-11,4.218665039398117,1.171892402494145,7.203500532380006,46303948414
2025-01-12,4.238665551898649,1.4264301197357785,7.322664152582027,46303948414
2025-01-13,4.25866606439918,1.2048657608262425,7.283249775151143,46303948414
2025-01-14,4.278666576899711,1.3323394224793568,7.2851318598741575,46303948414
2025-01-15,4.298667089400243,1.3778037568781847,7.277933669963349,46303948414
2025-01-16,4.318667601900774,1.3194897377017896,7.472678671685078,46303948414
2025-01-17,4.3386681144013055,1.1980640408699819,7.227320370893165,46303948414
2025-01-18,4.358668626901837,1.3254723550546723,7.280400223136456,46303948414
2025-01-19,4.378669139402369,1.426876967951164,7.381676196758883,46303948414
2025-01-20,4.3986696519029,1.3858537355706135,7.414413445337337,46303948414
2025-01-21,4.418670164403432,1.442380667213871,7.607823334659206,46303948414
2025-01-22,4.438670676903962,1.501394351368138,7.578115474072366,46303948414
2025-01-23,4.458671189404495,1.5852526626322538,7.365433928641675,46303948414
2025-01-24,4.478671701905026,1.525181543294969,7.300420700876572,46303948414
